instance_id,n_vars,n_clauses,method,satisfiable,time_seconds,solution
235,24,240,BruteForce,S,15.505641083000228,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: True, 7: False, 8: True, 9: False, 10: True, 11: True, 12: True, 13: False, 14: False, 15: True, 16: False, 17: True, 18: True, 19: False, 20: True, 21: False, 22: False, 23: False, 24: True}"
236,24,240,BruteForce,U,31.127366832923144,{}
237,24,240,BruteForce,S,21.79296762496233,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: True, 9: False, 10: True, 11: False, 12: True, 13: True, 14: True, 15: True, 16: False, 17: False, 18: True, 19: True, 20: False, 21: True, 22: True, 23: True, 24: True}"
238,24,240,BruteForce,S,4.8036170420236886,"{1: False, 2: False, 3: True, 4: False, 5: False, 6: True, 7: False, 8: True, 9: False, 10: True, 11: True, 12: False, 13: True, 14: False, 15: True, 16: True, 17: False, 18: False, 19: True, 20: True, 21: True, 22: False, 23: False, 24: False}"
239,24,240,BruteForce,U,27.94461812498048,{}
240,24,240,BruteForce,S,2.2287263749167323,"{1: False, 2: False, 3: False, 4: True, 5: False, 6: True, 7: False, 8: True, 9: False, 10: False, 11: False, 12: False, 13: True, 14: True, 15: True, 16: True, 17: True, 18: True, 19: True, 20: False, 21: True, 22: True, 23: True, 24: False}"
241,4,40,BruteForce,S,3.329198807477951e-05,"{1: False, 2: True, 3: False, 4: True}"
242,4,40,BruteForce,S,5.958019755780697e-06,"{1: False, 2: False, 3: False, 4: False}"
243,4,40,BruteForce,S,2.7499976567924023e-05,"{1: True, 2: False, 3: True, 4: True}"
244,4,40,BruteForce,S,5.66698145121336e-06,"{1: False, 2: False, 3: False, 4: False}"
245,4,40,BruteForce,S,9.124982170760632e-06,"{1: False, 2: False, 3: True, 4: True}"
246,4,40,BruteForce,S,5.500041879713535e-06,"{1: False, 2: False, 3: False, 4: False}"
247,4,40,BruteForce,S,6.583984941244125e-06,"{1: False, 2: False, 3: True, 4: False}"
248,4,40,BruteForce,S,3.533309791237116e-05,"{1: True, 2: True, 3: True, 4: True}"
249,4,40,BruteForce,S,1.5584053471684456e-05,"{1: False, 2: True, 3: True, 4: False}"
250,4,40,BruteForce,S,5.458015948534012e-06,"{1: False, 2: False, 3: False, 4: False}"
251,8,80,BruteForce,S,0.00011675001587718725,"{1: False, 2: False, 3: False, 4: True, 5: True, 6: True, 7: False, 8: False}"
252,8,80,BruteForce,S,8.01669666543603e-05,"{1: False, 2: False, 3: False, 4: True, 5: True, 6: True, 7: True, 8: False}"
253,8,80,BruteForce,S,0.00012520793825387955,"{1: False, 2: False, 3: True, 4: False, 5: False, 6: False, 7: True, 8: False}"
