instance_id,n_vars,n_clauses,method,satisfiable,time_seconds,solution
133,20,100,BackTracking,S,0.003640707931481302,"{1: True, 2: False, 3: False, 4: True, 5: True, 6: True, 7: False, 8: True, 9: True, 10: True, 11: True, 12: False, 13: True, 14: True, 15: False, 16: True, 17: False, 18: True, 19: False, 20: False}"
134,20,100,BackTracking,U,0.0664151250384748,{}
135,20,100,BackTracking,S,0.006636834004893899,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: False, 8: True, 9: True, 10: True, 11: True, 12: False, 13: False, 14: False, 15: False, 16: False, 17: True, 18: True, 19: False, 20: True}"
136,20,100,BackTracking,U,0.061991708003915846,{}
137,20,100,BackTracking,U,0.05632283305749297,{}
138,20,100,BackTracking,S,0.0062177920481190085,"{1: True, 2: True, 3: False, 4: True, 5: False, 6: True, 7: False, 8: True, 9: True, 10: False, 11: True, 12: False, 13: True, 14: True, 15: True, 16: True, 17: True, 18: True, 19: True, 20: True}"
139,20,100,BackTracking,U,0.039379583089612424,{}
140,20,100,BackTracking,U,0.04443933302536607,{}
141,22,110,BackTracking,S,0.008452458074316382,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: True, 7: True, 8: False, 9: True, 10: True, 11: True, 12: False, 13: False, 14: False, 15: True, 16: True, 17: False, 18: True, 19: False, 20: True, 21: False, 22: True}"
142,22,110,BackTracking,S,0.020932458923198283,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: True, 7: True, 8: True, 9: False, 10: True, 11: True, 12: False, 13: True, 14: True, 15: False, 16: False, 17: False, 18: True, 19: True, 20: False, 21: True, 22: True}"
143,22,110,BackTracking,U,0.09978074999526143,{}
144,22,110,BackTracking,U,0.10520512505900115,{}
145,22,110,BackTracking,U,0.13213987508788705,{}
146,22,110,BackTracking,U,0.10789279197342694,{}
147,22,110,BackTracking,U,0.10313666705042124,{}
148,22,110,BackTracking,U,0.18790104205254465,{}
149,22,110,BackTracking,S,0.00629937497433275,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: False, 9: False, 10: True, 11: True, 12: False, 13: False, 14: True, 15: False, 16: True, 17: True, 18: True, 19: False, 20: False, 21: False, 22: False}"
150,22,110,BackTracking,S,0.04721312504261732,"{1: False, 2: False, 3: True, 4: True, 5: True, 6: True, 7: False, 8: True, 9: False, 10: True, 11: True, 12: True, 13: True, 14: True, 15: False, 16: True, 17: False, 18: True, 19: False, 20: True, 21: False, 22: False}"
151,24,120,BackTracking,U,0.4078299590619281,{}
152,24,120,BackTracking,U,0.12699004192836583,{}
153,24,120,BackTracking,U,0.4060661250259727,{}
154,24,120,BackTracking,U,0.12474587501492351,{}
155,24,120,BackTracking,U,0.21698487491812557,{}
156,24,120,BackTracking,U,0.2577010419918224,{}
157,24,120,BackTracking,U,0.06367929105181247,{}
158,24,120,BackTracking,U,0.04798258398659527,{}
159,24,120,BackTracking,U,0.2445415830006823,{}
160,24,120,BackTracking,U,0.14777166699059308,{}
161,4,40,BackTracking,S,4.508392885327339e-05,"{1: True, 2: True, 3: True, 4: False}"
162,4,40,BackTracking,U,9.14169941097498e-05,{}
163,4,40,BackTracking,U,7.329101208597422e-05,{}
164,4,40,BackTracking,S,8.820800576359034e-05,"{1: False, 2: True, 3: False, 4: True}"
165,4,40,BackTracking,S,4.7584064304828644e-05,"{1: True, 2: True, 3: False, 4: True}"
